ticket_id,text,category,priority,estimated_hours
TW_5347,oh wow thats no good at all i appreciate you reaching out shoot me a dm im your savior dannyharvey,general_inquiry,medium,3.0
TW_5348,wow just allowed someone to steal my phone number and told me they couldnt fix it unless they could call me on my phone number,general_inquiry,medium,3.5
TW_5349,oh my send me a dm so we can go over this happening mikevance,general_inquiry,medium,2.4000000000000004
TW_5350,you guys just gave my phone number away after i called in a put on a security alert someone needs to help me immediately,general_inquiry,high,3.4000000000000004
TW_5351,of course brandon dm us well be happy to help answer all your questions joano,general_inquiry,medium,2.5
TW_5352,i have a few questions about a wearable i currently have with verizon even tho i have switched to you recently,general_inquiry,medium,3.1
TW_5353,i hear you loud and clear angie shoot me a dm and we can voice your concerns dannyharvey,general_inquiry,medium,2.8
TW_5354,i think ending the contests at 4 pm is too early not everyone lives on the west coast,general_inquiry,medium,2.8
TW_5355,loves a good laugh submit your funniest costume with for a chance to win one of two samsung s8s,general_inquiry,medium,2.9000000000000004
TW_5358,we appreciate you bringing this to our attention aten dm us well need to gather a few details gisellem,general_inquiry,medium,2.9000000000000004
TW_5359,just left br and this did not work had to pay full price,general_inquiry,medium,2.3
TW_5360,we love to scream for also its halloween so were screaming anyway get 2 off from amp,general_inquiry,medium,2.7
TW_5364,yes we would love to help you out send me a dm and we can get started kevinm,general_inquiry,medium,2.8
TW_5365,hi sultan you mentioned i should send you dm,general_inquiry,medium,1.9
TW_5366,thats heart breaking to hear that your leg is broken send me a dm so we can see about sultangardezy,general_inquiry,high,3.0
TW_5367,sitting here with broken leg and frustrated no netflix on us promo still,general_inquiry,high,2.3
TW_5368,is so close to rising again send your costume pics using to zap him to life,general_inquiry,medium,2.6
TW_5369,it might be a number of things please dm so we can take a closer look johnward,general_inquiry,medium,2.7
TW_5370,why cant i get any service in my damn house,general_inquiry,medium,2.0
TW_5371,hey i want you to get thanked d shoot me a dm here and well check it out krystnyogi,general_inquiry,medium,2.9000000000000004
TW_5372,im trying to apply my photo code and its not working,general_inquiry,medium,2.1
TW_5373,wed love to take a closer look at whats happening please dm so we can help johnward,general_inquiry,medium,2.7
TW_5374,look at my download speed been like this for past 30 min,general_inquiry,high,2.2
TW_5375,definitely hear you lisa shoot us a dm here and well take a closer look at coverage and talk specifics valeriep,general_inquiry,medium,3.1
TW_5376,will do thx,general_inquiry,medium,1.3
TW_5377,ive read some reviews that indoor coverage isnt great as a working mom i need consistent reliable coverage,general_inquiry,medium,2.8
TW_5378,we have coverage everywhere lisa check it out taryns,general_inquiry,medium,1.9
TW_5379,north jerseynyc customers how is your coverage reliability indoorsoutdoors thinking of switching from,general_inquiry,medium,2.3
TW_5380,excellent if you have any questions just let us know were always a dm away johnward,general_inquiry,medium,2.6
TW_5381,i love my new 8,general_inquiry,medium,1.5
TW_5382,love seeing that projection enjoy that device and mods send a dm if you ever need us mikevance,general_inquiry,medium,2.8
TW_1954,netflix and chill thanks to our,general_inquiry,medium,1.6
TW_5383,i apologize for the wait nerissa be sure to see any of our customer service agents and they will issue our baggage service guarantee voucher sara,general_inquiry,medium,3.6
TW_5384,we are past the 30 min mark and no luggage no baggage agent either flight 670 seattle to austin,general_inquiry,medium,2.9000000000000004
TW_5385,aaahhh i see now im sorry to hear about the baggage issue im guessing they found it and tagged it for a later flight tara,general_inquiry,medium,3.5
TW_5386,thats literally what i just said doesnt excuse the fact that your employee argued with me and as a result im paying 25bag to wait an extra 35 hours never flying your service again,general_inquiry,medium,4.4
TW_5387,wasnt a delay i told the guy at the counter my bag wasnt tagged and he said yes it is and pointed at my old tag from and proceeded to process my bag i now have to wait 35 hours for my bag to get to sfo from pdx,general_inquiry,medium,5.9
TW_5388,hi harley im sorry to hear about your delay can you message me your confirmation code tara,general_inquiry,medium,2.7
TW_5389,nothing like waiting at the airport for 35 hours because employees cant do their jobs right and argue with their customers who are right,general_inquiry,medium,3.4000000000000004
TW_5390,happy to be there and enjoying all the sights and sounds tara,general_inquiry,medium,2.2
TW_5391,thankful for our amazing partner going to be a great day at the,general_inquiry,medium,2.3
TW_5392,sorry for the delay crystal but im glad our team is making sure everything is clean and good to go for you sara,general_inquiry,medium,3.3000000000000003
TW_5393,waiting for my flight to depart amp the gate agent announces that the delay is due to a vomit clean up,general_inquiry,medium,3.1
TW_5394,no harm in asking sara,general_inquiry,medium,1.5
TW_5395,thx will do hoping our flight crew provides updates so the entire plane participates,general_inquiry,medium,2.4000000000000004
TW_5396,hey dot oh my gosh that is horrible timing i wish we could broadcast it live but if you tweet at us here well provide you score updates as it goes sara,general_inquiry,medium,4.2
TW_5397,please please broadcast the on flight 447,general_inquiry,medium,1.7000000000000002
TW_5398,well im sure i speak for most of western washington when i say thanks for trying tara,general_inquiry,medium,2.7
TW_5399,i fly a ton to las unfortunately it never comes with,general_inquiry,medium,2.1
TW_5400,welcome back to seattle couldnt get the sun to come with you tara,general_inquiry,medium,2.3
TW_5401,heading home from vacation down in tampa florida with friends had a great time flew as always back to seattle to the rain,general_inquiry,high,3.3000000000000003
TW_5402,thank you for sharing eric i love hearing stories like this about our team thanks for flying with us sara,general_inquiry,medium,3.0
TW_5403,captain of our alaska flight just called a korean war vet up to the cockpit to thank him for his service good stuff,general_inquiry,medium,3.3000000000000003
TW_5404,im thinking since we only have that one flight a day the plane comes in from seattle deplanes and reboards with new guests all the crew and agents are ready to go we like flying and we love being on time tara,general_inquiry,medium,5.2
TW_5405,yeah just curious why boarding always happens extra early at ind been almost late to door closure at 45 min prior to departure not a problem at sea closer to 30 min,general_inquiry,medium,4.2
TW_5406,yeah looks about 3 mins behind schedule tara,general_inquiry,medium,1.8
TW_5407,not sure in the back of the plane but heard an announcement about doors closing still sitting at the gate past departure time finally turned on ac,general_inquiry,medium,3.7
TW_5408,hey do i understand that the flight is closed already tara,general_inquiry,medium,2.1
TW_5409,why does flight 501 indsea always have final boarding called at the listed start boarding time currently sitting at the gate with doors closed for 30 min not the first time on this flight number,general_inquiry,medium,4.5
TW_5410,hey great question and i honestly knot sure if we will stay or go tara,general_inquiry,medium,2.5
TW_5411,always appreciate the gangsta bear to welcome me back home thoughts on keeping these friendly cuties,general_inquiry,medium,2.6
